Freq;Voutdb;Voutrad
1.80301774085955e+00;7.82223167161165e-07;-9.80315588833078e-03
1.80717412601090e+00;7.85833851880545e-07;-9.82575451578313e-03
1.81134009261958e+00;7.89460862660949e-07;-9.84840523869215e-03
1.81551566277311e+00;7.93104978678879e-07;-9.87110817707953e-03
1.81970085860996e+00;7.96765783344884e-07;-9.89386345123203e-03
1.82389570231961e+00;8.00443542813302e-07;-9.91667118203106e-03
1.82810021614272e+00;8.04138100863074e-07;-9.93953148995746e-03
1.83231442237119e+00;8.07849814295309e-07;-9.96244449660108e-03
1.83653834334832e+00;8.11578611749759e-07;-9.98541032348797e-03
1.84077200146893e+00;8.15324821097710e-07;-1.00084290921119e-02
1.84501541917945e+00;8.19088058536845e-07;-1.00315009245959e-02
1.84926861897805e+00;8.22868929664731e-07;-1.00546259431828e-02
1.85353162341479e+00;8.26667230043943e-07;-1.00778042710912e-02
1.85780445509167e+00;8.30482842026519e-07;-1.01010360300392e-02
1.86208713666284e+00;8.34316240061504e-07;-1.01243213437025e-02
1.86637969083464e+00;8.38167094348911e-07;-1.01476603365927e-02
1.87068214036577e+00;8.42035952626667e-07;-1.01710531307335e-02
1.87499450806739e+00;8.45922764749723e-07;-1.01944998514623e-02
1.87931681680324e+00;8.49827254920427e-07;-1.02180006228173e-02
1.88364908948977e+00;8.53749754867371e-07;-1.02415555685247e-02
1.88799134909627e+00;8.57690577032599e-07;-1.02651648146444e-02
1.89234361864495e+00;8.61649516978683e-07;-1.02888284857869e-02
1.89670592121112e+00;8.65626671138336e-07;-1.03125467072694e-02
1.90107827992327e+00;8.69622216947769e-07;-1.03363196052751e-02
1.90546071796322e+00;8.73636229624491e-07;-1.03601473055493e-02
1.90985325856621e+00;8.77668662880762e-07;-1.03840299343910e-02
1.91425592502106e+00;8.81719865803066e-07;-1.04079676186667e-02
1.91866874067026e+00;8.85789578022985e-07;-1.04319604851430e-02
1.92309172891013e+00;8.89878422495973e-07;-1.04560086608328e-02
1.92752491319091e+00;8.93985724192847e-07;-1.04801122736829e-02
1.93196831701690e+00;8.98112077139238e-07;-1.05042714512065e-02
1.93642196394658e+00;9.02257778347948e-07;-1.05284863216882e-02
1.94088587759275e+00;9.06422312868136e-07;-1.05527570135372e-02
1.94536008162263e+00;9.10606245795611e-07;-1.05770836549224e-02
1.94984459975802e+00;9.14809347620431e-07;-1.06014663749812e-02
1.95433945577537e+00;9.19031859424410e-07;-1.06259053034446e-02
1.95884467350596e+00;9.23273920070661e-07;-1.06504005698766e-02
1.96336027683602e+00;9.27535753283103e-07;-1.06749523039610e-02
1.96788628970682e+00;9.31817081335426e-07;-1.06995606353846e-02
1.97242273611482e+00;9.36118102879039e-07;-1.07242256949561e-02
1.97696964011183e+00;9.40438906632029e-07;-1.07489476138321e-02
1.98152702580507e+00;9.44779878325311e-07;-1.07737265228179e-02
1.98609491735734e+00;9.49140786520289e-07;-1.07985625529200e-02
1.99067333898716e+00;9.53521781652000e-07;-1.08234558369582e-02
1.99526231496885e+00;9.57922915794093e-07;-1.08484065049826e-02
1.99986186963271e+00;9.62344619036537e-07;-1.08734146911853e-02
2.00447202736513e+00;9.66786511434324e-07;-1.08984805271731e-02
2.00909281260870e+00;9.71249003790876e-07;-1.09236041460669e-02
2.01372424986236e+00;9.75732001602081e-07;-1.09487856810510e-02
2.01836636368153e+00;9.80235774879567e-07;-1.09740252656900e-02
2.02301917867824e+00;9.84760510702809e-07;-1.09993230341071e-02
2.02768271952125e+00;9.89305765481190e-07;-1.10246791195227e-02
2.03235701093619e+00;9.93872187242661e-07;-1.10500936570354e-02
2.03704207770569e+00;9.98459814560284e-07;-1.10755667818318e-02
2.04173794466950e+00;1.00306837163640e-06;-1.11010986278822e-02
2.04644463672464e+00;1.00769837149313e-06;-1.11266893310644e-02
2.05116217882553e+00;1.01234971576905e-06;-1.11523390276973e-02
2.05589059598411e+00;1.01702248739628e-06;-1.11780478527279e-02
2.06062991326997e+00;1.02171696602971e-06;-1.12038159430338e-02
2.06538015581050e+00;1.02643291251612e-06;-1.12296434351440e-02
2.07014134879101e+00;1.03117057565195e-06;-1.12555304655380e-02
2.07491351745488e+00;1.03593029488038e-06;-1.12814771728315e-02
2.07969668710366e+00;1.04071199112652e-06;-1.13074836928128e-02
2.08449088309726e+00;1.04551578010964e-06;-1.13335501647375e-02
2.08929613085401e+00;1.05034165218641e-06;-1.13596767260382e-02
2.09411245585086e+00;1.05518960349949e-06;-1.13858635154785e-02
2.09893988362349e+00;1.06006029943472e-06;-1.14121106719917e-02
2.10377843976644e+00;1.06495330797340e-06;-1.14384183347103e-02
2.10862814993326e+00;1.06986886634002e-06;-1.14647866429569e-02
2.11348903983661e+00;1.07480721561639e-06;-1.14912157367481e-02
2.11836113524847e+00;1.07976816679430e-06;-1.15177057558136e-02
2.12324446200018e+00;1.08475233897187e-06;-1.15442568410846e-02
2.12813904598268e+00;1.08975901468952e-06;-1.15708691332378e-02
2.13304491314654e+00;1.09478927977980e-06;-1.15975427733171e-02
2.13796208950220e+00;1.09984249585796e-06;-1.16242779023030e-02
2.14289060112002e+00;1.10491922609113e-06;-1.16510746630459e-02
2.14783047413050e+00;1.11001939911905e-06;-1.16779331966882e-02
2.15278173472434e+00;1.11514294743877e-06;-1.17048536457819e-02
2.15774440915263e+00;1.12029018156364e-06;-1.17318361528092e-02
2.16271852372698e+00;1.12546109570767e-06;-1.17588808613598e-02
2.16770410481966e+00;1.13065608138770e-06;-1.17859879148042e-02
2.17270117886371e+00;1.13587490523648e-06;-1.18131574566501e-02
